Symbol,Date,Open,High,Low,Adj Close,Volume
YHOO,05/08/2016,39.0,39.150002,38.900002,38.990002,9127100
YHOO,04/08/2016,38.470001,39.029999,38.43,38.919998,11000800
YHOO,03/08/2016,38.43,38.549999,38.279999,38.389999,5890100
YHOO,02/08/2016,38.599998,38.669998,38.259998,38.57,7504700
YHOO,01/08/2016,38.18,38.889999,38.099998,38.799999,9605000
YHOO,29/07/2016,38.470001,38.52,38.080002,38.189999,13199100
YHOO,28/07/2016,38.580002,38.639999,38.23,38.52,7424400
YHOO,27/07/2016,38.66,38.77,38.43,38.66,12148400
YHOO,26/07/2016,38.07,38.830002,37.900002,38.759998,15978600
YHOO,25/07/2016,39.200001,39.209999,38.220001,38.32,41814400
YHOO,22/07/2016,38.900002,39.419998,38.779999,39.380001,11325700
YHOO,21/07/2016,39.009998,39.25,38.720001,38.849998,7671800
YHOO,20/07/2016,38.360001,38.93,38.259998,38.900002,8178000
YHOO,19/07/2016,37.77,38.490002,37.650002,38.169998,10394000
YHOO,18/07/2016,37.68,37.970001,37.5,37.950001,16046800
YHOO,15/07/2016,38.16,38.189999,37.68,37.720001,13513400
YHOO,14/07/2016,37.849998,38.349998,37.849998,37.959999,10713000
YHOO,13/07/2016,37.990002,38.009998,37.459999,37.639999,9566100
YHOO,12/07/2016,38.0,38.330002,37.869999,37.889999,15224000
YHOO,11/07/2016,37.439999,38.150002,37.369999,37.959999,20342600
YHOO,08/07/2016,37.529999,37.84,37.060001,37.740002,8786600
YHOO,07/07/2016,37.57,37.759998,37.290001,37.52,9031400
YHOO,06/07/2016,37.43,37.560001,37.130001,37.509998,8328100
YHOO,05/07/2016,37.68,37.77,37.169998,37.5,8746700
YHOO,01/07/2016,37.560001,38.080002,37.43,37.990002,10602800
YHOO,30/06/2016,36.889999,37.580002,36.889999,37.560001,15209900
YHOO,29/06/2016,36.25,37.080002,36.25,36.860001,10808200
YHOO,28/06/2016,35.580002,36.139999,35.5,36.040001,10990700
YHOO,27/06/2016,35.869999,36.009998,35.049999,35.220001,14108600
YHOO,24/06/2016,36.400002,36.950001,36.09,36.240002,19657800
YHOO,23/06/2016,37.639999,37.779999,37.41,37.779999,7710900
YHOO,22/06/2016,37.369999,37.52,37.169998,37.360001,6279200
YHOO,21/06/2016,37.369999,37.549999,37.200001,37.400002,5574600
YHOO,20/06/2016,37.27,37.68,37.240002,37.290001,8957300
YHOO,17/06/2016,37.43,37.439999,36.810001,36.939999,12593900
YHOO,16/06/2016,37.389999,37.450001,36.540001,37.389999,10634000
YHOO,15/06/2016,37.43,37.599998,37.099998,37.32,10213200
YHOO,14/06/2016,36.630001,37.439999,36.630001,37.400002,13023100
YHOO,13/06/2016,36.700001,36.91,36.419998,36.470001,6519800
YHOO,10/06/2016,36.970001,37.139999,36.59,36.830002,11216500
YHOO,09/06/2016,36.82,37.73,36.709999,37.349998,14759100
YHOO,08/06/2016,36.84,37.299999,36.84,36.970001,9181900
YHOO,07/06/2016,36.900002,36.990002,36.630001,36.73,14757100
YHOO,06/06/2016,36.669998,37.200001,36.52,37.07,8426100
YHOO,03/06/2016,37.110001,37.110001,36.5,36.599998,12059100
YHOO,02/06/2016,36.66,37.220001,36.580002,37.150002,12179300
YHOO,01/06/2016,37.25,37.740002,36.560001,36.650002,22177600
YHOO,31/05/2016,37.73,38.080002,37.5,37.939999,12873600
YHOO,27/05/2016,36.880001,37.880001,36.84,37.82,14645900
YHOO,26/05/2016,36.130001,36.849998,36.07,36.759998,16285700
YHOO,25/05/2016,36.630001,36.959999,35.470001,35.59,33984900
YHOO,24/05/2016,36.849998,37.630001,36.77,37.529999,10623800
YHOO,23/05/2016,36.459999,36.950001,36.43,36.66,7785800
YHOO,20/05/2016,36.049999,36.720001,35.880001,36.5,34330700
YHOO,19/05/2016,36.939999,37.23,36.669998,37.02,7127500
YHOO,18/05/2016,37.09,37.5,36.889999,37.240002,8497900
YHOO,17/05/2016,37.439999,37.700001,37.25,37.27,11340300
YHOO,16/05/2016,37.029999,37.790001,36.880001,37.48,16995100
YHOO,13/05/2016,36.91,37.07,36.380001,36.48,11073200
YHOO,12/05/2016,37.389999,37.509998,36.790001,37.029999,11170900
YHOO,11/05/2016,37.279999,37.630001,37.200001,37.369999,10010800
YHOO,10/05/2016,37.169998,37.580002,37.139999,37.439999,7178500
YHOO,09/05/2016,36.970001,37.349998,36.919998,37.18,6157400
YHOO,06/05/2016,36.549999,37.310001,36.490002,37.23,9218200
YHOO,05/05/2016,37.060001,37.450001,36.860001,36.939999,13718900
YHOO,04/05/2016,35.810001,36.09,35.740002,36.0,9668700
YHOO,03/05/2016,36.25,36.41,35.91,36.009998,9088800
YHOO,02/05/2016,36.650002,36.740002,36.32,36.529999,6585500
YHOO,29/04/2016,36.509998,36.98,36.150002,36.599998,12006800
YHOO,28/04/2016,36.84,37.439999,36.509998,36.59,13175900
YHOO,27/04/2016,37.52,37.59,36.630001,36.950001,16401800
YHOO,26/04/2016,37.32,37.540001,36.91,37.110001,10083100
YHOO,25/04/2016,37.470001,37.540001,37.18,37.23,9832100
YHOO,22/04/2016,37.5,38.09,37.16,37.48,9106700
YHOO,21/04/2016,37.919998,38.119999,37.349998,37.669998,11658700
YHOO,20/04/2016,37.099998,38.189999,37.0,37.84,30761900
YHOO,19/04/2016,36.459999,36.73,36.110001,36.330002,20460600
YHOO,18/04/2016,36.240002,37.0,35.880001,36.52,17738300
YHOO,15/04/2016,37.130001,37.150002,36.419998,36.509998,19046900
YHOO,14/04/2016,37.470001,37.5,36.849998,37.169998,16620000
YHOO,13/04/2016,36.939999,37.349998,36.900002,37.310001,17166400
YHOO,12/04/2016,36.650002,36.830002,36.279999,36.66,10447800
YHOO,11/04/2016,36.380001,36.849998,36.32,36.48,13750800
YHOO,08/04/2016,36.849998,36.919998,35.619999,36.07,20273400
YHOO,07/04/2016,35.860001,37.25,35.720001,36.169998,38789100
YHOO,06/04/2016,36.400002,37.0,36.310001,36.66,19445000
YHOO,05/04/2016,36.700001,36.919998,36.220001,36.41,12443000
YHOO,04/04/2016,36.549999,37.5,36.540001,37.02,20227300
YHOO,01/04/2016,36.540001,36.880001,36.310001,36.48,13656200
YHOO,31/03/2016,36.509998,37.02,36.5,36.810001,18679000
YHOO,30/03/2016,36.610001,37.279999,36.439999,36.560001,19849800
YHOO,29/03/2016,35.049999,36.43,35.009998,36.32,23603400
YHOO,28/03/2016,35.389999,35.450001,34.619999,35.23,12981000
YHOO,24/03/2016,34.450001,34.869999,33.93,34.860001,14118600
YHOO,23/03/2016,35.43,35.700001,34.709999,34.799999,12217700
YHOO,22/03/2016,34.68,35.610001,34.68,35.41,11613900
YHOO,21/03/2016,35.0,36.099998,35.0,35.470001,13551300
YHOO,18/03/2016,34.540001,35.209999,34.380001,35.169998,20552600
YHOO,17/03/2016,33.880001,34.549999,33.869999,34.279999,9335700
YHOO,16/03/2016,33.029999,34.080002,33.0,34.009998,11002500
YHOO,15/03/2016,33.32,33.459999,33.110001,33.259998,10672300
YHOO,14/03/2016,33.75,34.09,33.509998,33.580002,8252700
YHOO,11/03/2016,33.290001,33.860001,32.84,33.810001,12380800
YHOO,10/03/2016,33.59,33.599998,32.09,32.82,19452000
YHOO,09/03/2016,33.09,33.52,32.779999,33.509998,12653200
YHOO,08/03/2016,33.66,33.82,32.84,32.93,21043800
YHOO,07/03/2016,33.68,34.380001,33.59,33.959999,22924000
YHOO,04/03/2016,32.91,33.93,32.759998,33.860001,22946600
YHOO,03/03/2016,32.709999,33.209999,32.419998,32.880001,11361400
YHOO,02/03/2016,32.810001,33.240002,32.77,32.91,10462200
YHOO,01/03/2016,32.040001,32.849998,32.040001,32.799999,14850900
YHOO,29/02/2016,31.309999,32.459999,31.309999,31.790001,21168500
YHOO,26/02/2016,31.68,31.9,31.219999,31.370001,16683500
YHOO,25/02/2016,30.74,31.360001,30.24,31.360001,19907400
YHOO,24/02/2016,30.41,31.120001,29.799999,30.950001,12613500
YHOO,23/02/2016,31.200001,31.379999,30.51,30.67,17072300
YHOO,22/02/2016,30.65,31.209999,30.389999,31.17,21465100
YHOO,19/02/2016,30.190001,30.23,29.700001,30.040001,20735000
YHOO,18/02/2016,29.559999,30.139999,29.389999,29.42,15319400
YHOO,17/02/2016,29.469999,29.66,29.059999,29.370001,12949700
YHOO,16/02/2016,27.98,29.440001,27.940001,29.280001,20187900
YHOO,12/02/2016,27.120001,27.32,26.719999,27.040001,13011900
YHOO,11/02/2016,26.459999,26.969999,26.15,26.76,11188200
YHOO,10/02/2016,27.110001,27.809999,26.84,27.1,9098800
YHOO,09/02/2016,26.639999,27.690001,26.51,26.82,14324800
YHOO,08/02/2016,27.610001,27.969999,26.48,27.049999,24498200
YHOO,05/02/2016,29.059999,29.139999,27.73,27.969999,16379600
YHOO,04/02/2016,27.91,29.23,27.709999,29.15,28548200
YHOO,03/02/2016,28.450001,28.610001,26.57,27.68,55707000
YHOO,02/02/2016,29.32,30.23,28.129999,29.059999,36544700
YHOO,01/02/2016,29.27,29.790001,28.790001,29.57,12905700
YHOO,29/01/2016,29.1,29.51,28.51,29.51,18979500
YHOO,28/01/2016,30.59,30.629999,28.6,28.75,15589300
YHOO,27/01/2016,29.9,30.530001,29.450001,29.690001,13534600
YHOO,26/01/2016,29.76,30.190001,29.620001,29.98,11426200
YHOO,25/01/2016,29.959999,30.389999,29.66,29.780001,23176900
YHOO,22/01/2016,29.969999,30.52,29.309999,29.75,16298100
YHOO,21/01/2016,28.75,29.799999,28.190001,29.309999,16282500
YHOO,20/01/2016,28.98,29.110001,27.440001,28.780001,20458900
YHOO,19/01/2016,29.84,30.0,29.309999,29.74,20053000
YHOO,15/01/2016,29.280001,29.77,28.59,29.139999,17572600
YHOO,14/01/2016,29.690001,30.57,28.709999,30.32,15031400
YHOO,13/01/2016,30.889999,31.17,29.33,29.440001,16692400
YHOO,12/01/2016,30.58,30.969999,30.209999,30.690001,13198500
YHOO,11/01/2016,30.65,30.75,29.74,30.17,17140100
YHOO,08/01/2016,30.51,31.540001,30.0,30.629999,26322800
YHOO,07/01/2016,30.969999,31.190001,30.02,30.16,21209100
YHOO,06/01/2016,31.67,32.459999,31.6,32.16,16047800
YHOO,05/01/2016,31.549999,32.330002,31.530001,32.200001,14301100
YHOO,04/01/2016,32.119999,32.349998,31.139999,31.4,25194400
YHOO,31/12/2015,33.220001,33.689999,33.18,33.259998,7423300
YHOO,30/12/2015,33.849998,34.040001,33.349998,33.369999,5933500
YHOO,29/12/2015,33.630001,34.169998,33.599998,34.040001,12621900
YHOO,28/12/2015,33.900002,33.91,33.349998,33.599998,11020800
YHOO,24/12/2015,34.189999,34.740002,34.099998,34.110001,3470700
YHOO,23/12/2015,34.240002,34.580002,33.990002,34.450001,13469200
YHOO,22/12/2015,32.990002,34.209999,32.970001,34.189999,15531300
YHOO,21/12/2015,33.119999,33.299999,32.689999,32.970001,9106700
YHOO,18/12/2015,33.099998,33.630001,32.869999,32.950001,16921800
YHOO,17/12/2015,33.810001,34.080002,33.110001,33.23,13243500
YHOO,16/12/2015,33.150002,33.880001,32.91,33.779999,12689400
YHOO,15/12/2015,32.529999,33.389999,32.5,33.029999,16140900
YHOO,14/12/2015,32.939999,33.27,32.209999,32.59,15949600
YHOO,11/12/2015,34.009998,34.150002,32.82,32.91,14936200
YHOO,10/12/2015,34.490002,34.73,33.91,34.630001,16174200
YHOO,09/12/2015,35.799999,35.84,33.150002,34.400002,45101900
YHOO,08/12/2015,34.240002,34.98,34.029999,34.849998,19852600
YHOO,07/12/2015,34.759998,34.919998,34.470001,34.68,12047900
YHOO,04/12/2015,34.34,35.200001,34.18,34.91,16109600
YHOO,03/12/2015,35.59,35.720001,34.099998,34.34,17080500
YHOO,02/12/2015,35.0,36.389999,34.77,35.650002,56708100
YHOO,01/12/2015,33.869999,33.889999,33.470001,33.709999,11020400
YHOO,30/11/2015,33.029999,33.830002,32.849998,33.810001,17534700
YHOO,27/11/2015,32.790001,33.09,32.439999,32.939999,5316100
YHOO,25/11/2015,32.77,33.52,32.75,33.16,13257200
YHOO,24/11/2015,33.09,33.189999,32.610001,32.959999,13364700
YHOO,23/11/2015,33.0,33.869999,32.869999,33.360001,11899700
YHOO,20/11/2015,32.860001,33.299999,32.689999,33.110001,12498500
YHOO,19/11/2015,33.209999,33.5,32.580002,32.630001,14222100
YHOO,18/11/2015,32.889999,33.02,32.32,32.98,11105600
YHOO,17/11/2015,33.009998,33.119999,32.619999,32.860001,10270400
YHOO,16/11/2015,32.23,32.990002,32.119999,32.950001,11087800
YHOO,13/11/2015,32.779999,33.040001,32.169998,32.189999,11063300
YHOO,12/11/2015,33.200001,33.849998,33.130001,33.23,14273100
YHOO,11/11/2015,34.209999,34.23,33.029999,33.380001,11804100
YHOO,10/11/2015,33.450001,34.130001,33.259998,33.990002,11511000
YHOO,09/11/2015,34.07,34.080002,33.080002,33.68,13645500
YHOO,06/11/2015,34.939999,35.200001,33.459999,34.200001,16608600
YHOO,05/11/2015,35.02,35.299999,34.16,35.119999,15679100
YHOO,04/11/2015,34.889999,35.240002,34.75,35.07,17501800
YHOO,03/11/2015,35.150002,35.34,34.650002,34.720001,12394300
YHOO,02/11/2015,35.459999,35.48,35.07,35.27,15206700
YHOO,30/10/2015,35.139999,35.700001,35.049999,35.619999,17418900
YHOO,29/10/2015,34.869999,35.150002,34.700001,35.049999,10796200
YHOO,28/10/2015,34.299999,35.27,34.299999,35.189999,15174300
YHOO,27/10/2015,34.970001,35.470001,33.880001,34.299999,26380900
YHOO,26/10/2015,33.130001,33.490002,33.0,33.400002,15810300
YHOO,23/10/2015,32.650002,33.360001,32.240002,33.169998,24308600
YHOO,22/10/2015,31.26,31.9,31.209999,31.67,18501200
YHOO,21/10/2015,32.060001,32.43,31.01,31.120001,30390400
YHOO,20/10/2015,33.490002,33.59,32.77,32.830002,19349200
YHOO,19/10/2015,33.259998,33.630001,33.18,33.5,10856500
YHOO,16/10/2015,33.639999,33.860001,33.16,33.369999,12209300
YHOO,15/10/2015,32.419998,33.490002,32.400002,33.48,19403800
YHOO,14/10/2015,32.279999,32.490002,31.77,32.09,11282800
YHOO,13/10/2015,32.560001,32.830002,32.32,32.34,15873800
YHOO,12/10/2015,32.709999,33.02,32.549999,32.860001,12580300
YHOO,09/10/2015,32.349998,32.689999,31.99,32.52,11830400
YHOO,08/10/2015,31.790001,32.5,31.73,32.369999,14245400
YHOO,07/10/2015,31.309999,31.99,31.209999,31.870001,12224800
YHOO,06/10/2015,30.790001,31.190001,30.66,30.959999,10963900
YHOO,05/10/2015,30.799999,31.200001,30.35,30.85,12883300
YHOO,02/10/2015,28.620001,30.709999,28.43,30.709999,29250500
YHOO,01/10/2015,28.950001,29.0,28.440001,28.91,14467600
YHOO,30/09/2015,28.65,29.110001,28.49,28.91,18317900
YHOO,29/09/2015,28.58,29.23,27.85,28.26,41895400
YHOO,28/09/2015,29.030001,29.219999,27.200001,27.6,49541300
YHOO,25/09/2015,29.66,29.709999,28.91,29.129999,12817500
YHOO,24/09/2015,29.469999,29.57,28.85,29.34,19109900
YHOO,23/09/2015,30.559999,30.57,29.629999,29.74,12755400
YHOO,22/09/2015,30.780001,30.92,30.17,30.4,15614900
YHOO,21/09/2015,31.200001,31.74,30.879999,31.17,18745000
YHOO,18/09/2015,30.51,30.799999,30.41,30.74,20538300
YHOO,17/09/2015,31.309999,31.33,30.809999,30.93,17094200
YHOO,16/09/2015,31.139999,31.77,30.99,31.4,22179700
YHOO,15/09/2015,29.719999,31.23,29.41,31.040001,25661600
YHOO,14/09/2015,30.68,30.92,30.0,30.32,22186900
YHOO,11/09/2015,31.09,31.43,30.629999,31.43,14365400
YHOO,10/09/2015,31.35,31.59,31.030001,31.15,14330900
YHOO,09/09/2015,30.4,31.799999,30.35,31.52,47058500
YHOO,08/09/2015,32.200001,32.830002,30.860001,30.9,26873900
YHOO,04/09/2015,32.0,32.290001,31.440001,31.58,13854100
YHOO,03/09/2015,31.860001,32.740002,31.799999,32.540001,13748900
YHOO,02/09/2015,32.009998,32.029999,31.379999,31.77,15688100
YHOO,01/09/2015,31.49,32.099998,31.23,31.6,19903500
YHOO,31/08/2015,32.91,32.990002,32.23,32.240002,13609000
YHOO,28/08/2015,33.32,33.57,32.93,33.139999,9366100
YHOO,27/08/2015,33.360001,33.77,32.950001,33.689999,19105100
YHOO,26/08/2015,32.459999,32.619999,31.110001,32.52,25414500
YHOO,25/08/2015,32.98,33.029999,31.540001,31.74,15752300
YHOO,24/08/2015,29.02,32.279999,29.0,31.309999,23163400
YHOO,21/08/2015,33.580002,34.02,32.91,32.93,18373600
YHOO,20/08/2015,34.77,34.950001,33.869999,34.099998,15604400
YHOO,19/08/2015,35.669998,35.669998,35.029999,35.189999,8976700
YHOO,18/08/2015,35.779999,36.189999,35.599998,35.689999,11445300
YHOO,17/08/2015,36.240002,36.240002,35.77,36.099998,7933600
YHOO,14/08/2015,35.82,36.349998,35.720001,36.240002,12241100
YHOO,13/08/2015,35.080002,36.610001,34.82,35.93,28987700
YHOO,12/08/2015,34.290001,34.77,33.849998,34.490002,31405700
YHOO,11/08/2015,36.740002,36.77,35.73,36.029999,13833200
YHOO,10/08/2015,36.869999,37.689999,36.869999,37.150002,11351400
YHOO,07/08/2015,36.52,36.759998,36.150002,36.669998,11845500
YHOO,06/08/2015,37.34,37.52,36.299999,36.459999,12299700
YHOO,05/08/2015,37.32,37.709999,37.23,37.25,6844000
YHOO,04/08/2015,36.610001,37.209999,36.599998,37.119999,9051900
YHOO,03/08/2015,36.669998,36.98,36.369999,36.689999,9887300
YHOO,31/07/2015,37.560001,37.57,36.619999,36.669998,15446100
YHOO,30/07/2015,37.5,37.689999,37.299999,37.419998,9542700
YHOO,29/07/2015,37.919998,37.919998,37.380001,37.669998,10290600
YHOO,28/07/2015,37.639999,37.919998,37.27,37.720001,10333100
YHOO,27/07/2015,38.310001,38.310001,37.650002,37.84,12942700
YHOO,24/07/2015,39.580002,39.580002,38.669998,38.849998,8590700
YHOO,23/07/2015,39.299999,39.779999,39.060001,39.209999,9267400
YHOO,22/07/2015,38.57,39.630001,38.259998,39.240002,17714800
YHOO,21/07/2015,39.610001,39.849998,39.349998,39.73,14861600
YHOO,20/07/2015,39.98,39.98,39.259998,39.540001,14752100
YHOO,17/07/2015,39.189999,39.790001,38.93,39.68,14864300
YHOO,16/07/2015,38.700001,38.959999,38.599998,38.91,8462400
YHOO,15/07/2015,38.509998,38.799999,38.150002,38.380001,9147300
YHOO,14/07/2015,38.650002,39.029999,38.439999,38.630001,9506500
YHOO,13/07/2015,38.25,38.799999,38.099998,38.759998,8713200
YHOO,10/07/2015,38.349998,38.419998,37.779999,37.919998,10057600
YHOO,09/07/2015,38.23,38.68,37.52,37.610001,16909400
YHOO,08/07/2015,37.200001,37.490002,36.939999,37.23,20529200
YHOO,07/07/2015,38.240002,38.380001,36.580002,38.23,19432500
YHOO,06/07/2015,38.759998,39.119999,38.459999,38.610001,11803400
YHOO,02/07/2015,39.259998,39.639999,39.189999,39.380001,7713000
YHOO,01/07/2015,39.459999,39.779999,39.150002,39.330002,6398400
YHOO,30/06/2015,39.389999,39.650002,39.189999,39.290001,11258300
YHOO,29/06/2015,39.490002,39.779999,38.849998,38.91,12481300
YHOO,26/06/2015,40.830002,40.869999,39.93,40.060001,16430900
YHOO,25/06/2015,41.099998,41.389999,40.900002,41.07,10776200
YHOO,24/06/2015,40.68,41.23,40.580002,40.939999,11462200
YHOO,23/06/2015,40.740002,40.799999,40.509998,40.650002,6860600
YHOO,22/06/2015,40.66,40.889999,40.540001,40.73,6141500
YHOO,19/06/2015,40.900002,40.93,40.369999,40.509998,11661500
YHOO,18/06/2015,41.040001,41.27,40.790001,40.91,10017600
YHOO,17/06/2015,40.799999,41.52,40.779999,40.959999,11943100
YHOO,16/06/2015,40.349998,41.400002,40.02,40.639999,20454500
YHOO,15/06/2015,40.240002,40.669998,40.209999,40.470001,10876300
YHOO,12/06/2015,40.77,41.110001,40.459999,40.529999,9232700
YHOO,11/06/2015,42.09,42.209999,40.549999,40.939999,23695000
YHOO,10/06/2015,41.700001,42.310001,41.689999,42.060001,7943800
YHOO,09/06/2015,41.919998,41.950001,41.02,41.630001,11995200
YHOO,08/06/2015,42.720001,42.889999,42.0,42.009998,7625500
YHOO,05/06/2015,42.830002,43.259998,42.700001,42.810001,9831100
YHOO,04/06/2015,43.09,43.439999,42.759998,42.880001,10033400
YHOO,03/06/2015,43.299999,43.779999,42.98,43.209999,11893400
YHOO,02/06/2015,43.18,43.619999,42.919998,43.150002,8866500
YHOO,01/06/2015,43.049999,43.630001,42.91,43.349998,11152900
YHOO,29/05/2015,43.450001,43.59,42.810001,42.939999,10928000
YHOO,28/05/2015,43.060001,43.419998,42.93,43.07,9414000
YHOO,27/05/2015,42.599998,43.439999,42.279999,43.380001,13686500
YHOO,26/05/2015,43.41,43.5,42.580002,42.849998,12796000
YHOO,22/05/2015,43.580002,44.0,43.470001,43.490002,10279400
YHOO,21/05/2015,43.060001,43.869999,43.049999,43.68,30404300
YHOO,20/05/2015,42.279999,43.040001,42.16,42.790001,54530800
YHOO,19/05/2015,44.380001,44.66,39.119999,40.98,45363900
YHOO,18/05/2015,44.52,44.57,44.040001,44.360001,9230000
YHOO,15/05/2015,45.0,45.07,44.689999,44.75,7768600
YHOO,14/05/2015,44.529999,44.990002,44.450001,44.950001,10301800
YHOO,13/05/2015,44.029999,44.669998,43.98,44.400002,10987200
YHOO,12/05/2015,44.299999,44.310001,43.689999,43.84,14264800
YHOO,11/05/2015,43.82,44.139999,43.59,43.599998,11509600
YHOO,08/05/2015,44.34,44.549999,44.0,44.09,15750200
YHOO,07/05/2015,44.93,44.98,43.549999,43.869999,28213800
YHOO,06/05/2015,41.310001,41.73,41.209999,41.66,13976300
YHOO,05/05/2015,41.860001,42.0,40.810001,41.299999,19377100
YHOO,04/05/2015,42.5,42.549999,41.830002,42.040001,14483800
YHOO,01/05/2015,42.549999,42.68,42.09,42.509998,10467600
YHOO,30/04/2015,43.119999,43.310001,42.259998,42.57,14257900
YHOO,29/04/2015,43.880001,44.049999,43.09,43.279999,12712600
YHOO,28/04/2015,44.34,44.57,43.939999,44.34,7197100
YHOO,27/04/2015,44.650002,45.099998,44.25,44.360001,10855400
YHOO,24/04/2015,43.73,44.709999,43.689999,44.52,11281100
YHOO,23/04/2015,43.919998,44.060001,43.580002,43.700001,14298900
YHOO,22/04/2015,44.580002,44.849998,43.669998,43.98,32284300
YHOO,21/04/2015,45.150002,45.18,44.450001,44.490002,18617900
YHOO,20/04/2015,44.73,44.91,44.41,44.66,10228700
YHOO,17/04/2015,45.299999,45.439999,44.25,44.450001,13591600
YHOO,16/04/2015,45.82,46.130001,45.529999,45.779999,13833100
YHOO,15/04/2015,45.459999,45.830002,45.23,45.73,15039600
YHOO,14/04/2015,44.82,45.639999,44.790001,45.529999,12365800
YHOO,13/04/2015,45.25,45.59,44.720001,44.77,8837300
YHOO,10/04/2015,45.790001,45.790001,45.0,45.18,8436400
YHOO,09/04/2015,45.700001,46.169998,45.16,45.630001,13678000
YHOO,08/04/2015,43.860001,45.189999,43.799999,45.169998,16071000
YHOO,07/04/2015,43.790001,44.220001,43.560001,43.610001,11382000
YHOO,06/04/2015,43.82,44.029999,43.610001,43.669998,10717000
YHOO,02/04/2015,44.240002,44.360001,43.68,44.150002,12229400
YHOO,01/04/2015,44.450001,44.599998,43.950001,44.130001,14722300
YHOO,31/03/2015,44.82,45.200001,44.419998,44.439999,10415500
YHOO,30/03/2015,45.360001,45.419998,44.82,44.950001,8884300
YHOO,27/03/2015,45.200001,45.669998,45.009998,45.099998,20563500
YHOO,26/03/2015,43.779999,44.669998,43.68,44.470001,16162900
YHOO,25/03/2015,44.59,44.93,44.130001,44.200001,14036900
YHOO,24/03/2015,44.639999,44.779999,44.279999,44.419998,7559100
YHOO,23/03/2015,45.25,45.540001,44.709999,44.720001,8268800
YHOO,20/03/2015,45.369999,45.580002,44.91,45.040001,14194200
YHOO,19/03/2015,44.900002,45.450001,44.810001,44.98,14758000
YHOO,18/03/2015,43.580002,44.709999,43.43,44.669998,18919900
YHOO,17/03/2015,43.540001,44.16,43.459999,43.790001,9656200
YHOO,16/03/2015,42.93,43.880001,42.75,43.509998,11376400
YHOO,13/03/2015,42.84,42.98,42.439999,42.869999,9087000
YHOO,12/03/2015,42.700001,43.360001,42.580002,42.950001,8384800
YHOO,11/03/2015,42.77,42.990002,42.360001,42.5,10007300
YHOO,10/03/2015,42.57,42.919998,42.18,42.68,10600700
YHOO,09/03/2015,43.599998,43.93,42.669998,42.98,11801900
YHOO,06/03/2015,43.98,44.240002,43.400002,43.439999,11888000
YHOO,05/03/2015,44.18,44.310001,43.5,44.16,11867700
YHOO,04/03/2015,42.080002,44.380001,41.970001,43.990002,30098500
YHOO,03/03/2015,43.700001,43.950001,42.419998,42.619999,22392400
YHOO,02/03/2015,44.060001,44.43,43.700001,44.110001,11027300
YHOO,27/02/2015,44.380001,44.57,44.049999,44.279999,10044200
YHOO,26/02/2015,44.599998,44.759998,44.259998,44.450001,9223800
YHOO,25/02/2015,43.209999,44.720001,43.209999,44.43,17922900
YHOO,24/02/2015,43.450001,43.52,42.91,43.380001,9797500
YHOO,23/02/2015,43.990002,43.990002,43.419998,43.529999,12129100
YHOO,20/02/2015,44.299999,44.360001,43.759998,44.110001,12036200
YHOO,19/02/2015,43.650002,44.419998,43.5,44.369999,13301000
YHOO,18/02/2015,43.560001,43.82,43.299999,43.650002,10410700
YHOO,17/02/2015,44.369999,44.540001,43.349998,43.529999,12798400
YHOO,13/02/2015,44.119999,44.59,44.0,44.419998,13785800
YHOO,12/02/2015,43.07,44.16,42.860001,43.93,18158200
YHOO,11/02/2015,43.18,43.259998,42.759998,42.959999,9791100
YHOO,10/02/2015,42.900002,43.18,42.66,43.07,12160800
YHOO,09/02/2015,42.610001,43.150002,42.540001,42.57,15507600
YHOO,06/02/2015,43.57,43.66,42.669998,42.939999,16005100
YHOO,05/02/2015,44.080002,44.259998,43.029999,43.549999,18414500
YHOO,04/02/2015,44.799999,44.98,43.880001,44.049999,16281400
YHOO,03/02/2015,45.099998,45.25,44.380001,44.700001,16985900
YHOO,02/02/2015,44.43,44.759998,43.880001,44.689999,20305700
YHOO,30/01/2015,43.75,44.849998,43.509998,43.990002,36033600
YHOO,29/01/2015,43.560001,43.799999,41.799999,43.73,74370100
YHOO,28/01/2015,49.799999,50.32,46.299999,46.459999,84839700
YHOO,27/01/2015,49.139999,49.279999,47.66,47.990002,45777200
YHOO,26/01/2015,49.57,49.790001,49.07,49.439999,18976400
YHOO,23/01/2015,48.740002,49.23,48.630001,48.950001,14294300
YHOO,22/01/2015,48.43,49.080002,48.009998,48.889999,12647400
YHOO,21/01/2015,47.599998,48.380001,47.32,48.18,16305100
YHOO,20/01/2015,46.790001,47.889999,46.77,47.630001,15845900
YHOO,16/01/2015,46.060001,46.59,45.849998,46.470001,14681800
YHOO,15/01/2015,47.540001,47.75,46.200001,46.23,17126000
YHOO,14/01/2015,47.700001,48.09,47.07,47.509998,15911600
YHOO,13/01/2015,49.150002,49.48,47.400002,48.299999,21605200
YHOO,12/01/2015,49.919998,49.93,48.560001,48.799999,10170700
YHOO,09/01/2015,50.279999,50.41,49.619999,49.720001,7462800
YHOO,08/01/2015,48.990002,50.23,48.720001,50.23,14704800
YHOO,07/01/2015,49.619999,49.639999,48.509998,48.59,11788000
YHOO,06/01/2015,49.200001,49.880001,48.330002,49.209999,16204300
YHOO,05/01/2015,49.709999,49.880001,48.91,49.130001,14389300
YHOO,02/01/2015,50.66,50.779999,49.470001,50.169998,11924500
